x,y,vx,yaw,kappa
-74.10041994476256,49.26153398391752,10.0,-0.8200209495950842,0.05215711301475989
-73.88795524177213,49.03731702532957,10.0,-0.8049115927659918,0.04585916454380965
-73.67374762650998,48.817572596726095,10.0,-0.7916723263604672,0.04055825542967302
-73.45966520466348,48.60333179547728,10.0,-0.7800940674685526,0.035987444320385545
-73.2474981761306,48.39556975425058,10.0,-0.7697911226938854,0.03437158193051019
-73.0379628195145,48.194490139478,10.0,-0.7598361574584144,0.03414620194625855
-72.83099326860037,47.999734753029344,10.0,-0.750192565926772,0.0336755331029577
-72.62650595151862,47.81093267767205,10.0,-0.7409157844127876,0.03293872247241611
-72.42441729639962,47.62771299617353,10.0,-0.7320629581794176,0.03191674575057154
-72.22464373137376,47.44970479130123,10.0,-0.7236924568858227,0.030593040646541024
-72.0271016845714,47.27653714582258,10.0,-0.7158633260932995,0.02895415191396305
-71.83170758412295,47.107839142504986,10.0,-0.7086346798381884,0.02699036866146455
-71.63837785815878,46.9432398641159,10.0,-0.7020650409929144,0.024696332964828704
-71.44702893480927,46.78236839342274,10.0,-0.696211637738019,0.022071597883037548
-71.2575772422048,46.62485381319294,10.0,-0.6911296659213099,0.019121112759614665
-71.06993920847577,46.47032520619393,10.0,-0.6868715283665232,0.015855614127626316
-70.88403126175254,46.31841165519313,10.0,-0.6834860633133472,0.012291901562125743
-70.69976983016551,46.168742242957975,10.0,-0.6810177751387763,0.008452979370288861
-70.51707134184504,46.020946052255894,10.0,-0.6795060813503879,0.004368047043358653
-70.33585222492152,45.87465216585431,10.0,-0.6789845905773885,7.232394397568494e-05
-70.15602890752535,45.729489666520664,10.0,-0.6794804269239162,-0.004393303126537347
-69.9775178177869,45.585087637022376,10.0,-0.6810136165746341,-0.008982816863746891
-69.80023538383654,45.44107516012687,10.0,-0.683596552903842,-0.013645793281027172
-69.62409803380467,45.297081318601585,10.0,-0.6872335564450702,-0.018328308552308034
-69.44902219582167,45.15273519521395,10.0,-0.6919205457989077,-0.022974017387162603
-69.2749242980179,45.00766587273139,10.0,-0.69764483473455,-0.027525382479120213
-69.10172076852378,44.86150243392133,10.0,-0.7043850692068525,-0.03192502454328427
-68.92932803546965,44.71387396155121,10.0,-0.7121113156130993,-0.03611715197553203
-68.75766252698594,44.56440953838844,10.0,-0.7207853082470603,-0.040049019134364386
-68.58664067120299,44.412738247200465,10.0,-0.7303608595466146,-0.04367235383740432
